"income_q_race","scenario","race","welfare"
99.97709232237,"Reparations","Whites",-0.0645385211375711
99.9770332676947,"Reparations","Whites",-0.0645385211375711
99.9769834403124,"Reparations","Whites",-0.0645385211375711
99.9767306124839,"Reparations","Whites",-0.0645385211375711
99.976516539286,"Reparations","Whites",-0.0645385211375729
99.9762175749925,"Reparations","Whites",-0.0645385211375711
99.9757580558005,"Reparations","Whites",-0.0645385211375711
99.9756454828258,"Reparations","Whites",-0.0645385211375729
99.9755199916408,"Reparations","Whites",-0.0645385211375711
99.9754092641247,"Reparations","Whites",-0.0645385211375711
99.975161972672,"Reparations","Whites",-0.0645385211375711
99.9749442085569,"Reparations","Whites",-0.0645385211375711
99.9745935714225,"Reparations","Whites",-0.0645385211375711
99.9742872252945,"Reparations","Whites",-0.0645385211375711
99.9740768430138,"Reparations","Whites",-0.0645385211375711
99.9739421245359,"Reparations","Whites",-0.0645385211375711
99.9738793789434,"Reparations","Whites",-0.0645385211375711
99.9723771756411,"Reparations","Whites",-0.0645385211375711
99.9723144300487,"Reparations","Whites",-0.0645385211375711
99.9716519104104,"Reparations","Whites",-0.0645385211375711
99.9715338010599,"Reparations","Whites",-0.0645385211375711
99.9711038092056,"Reparations","Whites",-0.0645385211375711
99.9708620541287,"Reparations","Whites",-0.0645385211375711
99.9702512073313,"Reparations","Whites",-0.0645385211375711
99.9693653872022,"Reparations","Whites",-0.0645385211375711
99.9691882231764,"Reparations","Whites",-0.0645385211375711
99.9691236321253,"Reparations","Whites",-0.0645385211375711
99.9686345855957,"Reparations","Whites",-0.0645385211375711
99.9683799123086,"Reparations","Whites",-0.0645385211375711
99.9604241402742,"Reparations","Whites",-0.0645385211375711
99.9603577037645,"Reparations","Whites",-0.0645385211375711
99.9602598944586,"Reparations","Whites",-0.0645385211375729
99.9581173170213,"Reparations","Whites",-0.0645385211375711
99.9579198529509,"Reparations","Whites",-0.0645385211375711
99.9578183527278,"Reparations","Whites",-0.0645385211375711
99.9577039342944,"Reparations","Whites",-0.0645385211375711
99.95752492481,"Reparations","Whites",-0.0645385211375711
99.9574492610073,"Reparations","Whites",-0.0645385211375711
99.9571023147901,"Reparations","Whites",-0.0645385211375711
99.9566003500503,"Reparations","Whites",-0.0645385211375729
99.9562201855782,"Reparations","Whites",-0.0645385211375711
99.9561260671895,"Reparations","Whites",-0.0645385211375711
99.9560559397626,"Reparations","Whites",-0.0645385211375711
99.9559802759599,"Reparations","Whites",-0.0645385211375711
99.955854784775,"Reparations","Whites",-0.0645385211375711
99.9555835023604,"Reparations","Whites",-0.0645385211375711
99.9555078385577,"Reparations","Whites",-0.0645385211375711
99.9554469384238,"Reparations","Whites",-0.0645385211375711
99.9552457834362,"Reparations","Whites",-0.0645385211375711
99.9552162560986,"Reparations","Whites",-0.0645385211375711
99.9550778467034,"Reparations","Whites",-0.0645385211375711
99.9523631770995,"Reparations","Whites",-0.0645385211375711
99.9520918946849,"Reparations","Whites",-0.0645385211375711
99.9517449484677,"Reparations","Whites",-0.0645385211375711
99.9514459841741,"Reparations","Whites",-0.0645385211375711
99.9513149566134,"Reparations","Whites",-0.0645385211375711
99.9511156470843,"Reparations","Whites",-0.0645385211375711
99.9504162182741,"Reparations","Whites",-0.0645385211375711
99.9502427451654,"Reparations","Whites",-0.0645385211375711
99.9499696172923,"Reparations","Whites",-0.0645385211375711
99.949892108031,"Reparations","Whites",-0.0645385211375711
99.9497352440498,"Reparations","Whites",-0.0645385211375729
99.9479691401674,"Reparations","Whites",-0.0645385211375711
99.9479414582884,"Reparations","Whites",-0.0645385211375711
99.9478657944857,"Reparations","Whites",-0.0645385211375729
99.9477218487147,"Reparations","Whites",-0.0645385211375711
99.9476701758739,"Reparations","Whites",-0.0645385211375711
99.9465555188781,"Reparations","Whites",-0.0645385211375711
99.9463451365974,"Reparations","Whites",-0.0645385211375711
99.9461550543614,"Reparations","Whites",-0.0645385211375711
99.9460055722146,"Reparations","Whites",-0.0645385211375711
99.9428479925461,"Reparations","Whites",-0.0645385211375711
99.9426486830171,"Reparations","Whites",-0.0645385211375711
99.9423294186789,"Reparations","Whites",-0.0645385211375711
99.9422334548316,"Reparations","Whites",-0.0645385211375729
99.9414417530912,"Reparations","Whites",-0.0645385211375711
99.9391404662142,"Reparations","Whites",-0.0645385211375711
99.9390740297045,"Reparations","Whites",-0.0645385211375711
99.9385462285442,"Reparations","Whites",-0.0645385211375711
99.9383173916775,"Reparations","Whites",-0.0645385211375711
99.9380996275625,"Reparations","Whites",-0.0645385211375711
99.937874481613,"Reparations","Whites",-0.0645385211375711
99.9377785177657,"Reparations","Whites",-0.0645385211375711
99.9362633962532,"Reparations","Whites",-0.0645385211375711
99.9361046868134,"Reparations","Whites",-0.0645385211375711
99.9329323434761,"Reparations","Whites",-0.0645385211375711
99.932840070546,"Reparations","Whites",-0.0645385211375711
99.932714579361,"Reparations","Whites",-0.0645385211375711
99.9317327953846,"Reparations","Whites",-0.0645385211375711
99.9315464040658,"Reparations","Whites",-0.0645385211375729
99.9314855039319,"Reparations","Whites",-0.0645385211375711
99.9313083399061,"Reparations","Whites",-0.0645385211375711
99.9311034940012,"Reparations","Whites",-0.0645385211375711
99.9309872301093,"Reparations","Whites",-0.0645385211375711
99.9308469752555,"Reparations","Whites",-0.0645385211375711
99.9307307113636,"Reparations","Whites",-0.0645385211375711
99.9303007195092,"Reparations","Whites",-0.0645385211375711
99.9301918374517,"Reparations","Whites",-0.0645385211375711
99.9296252816608,"Reparations","Whites",-0.0645385211375711
99.9295496178581,"Reparations","Whites",-0.0645385211375729
99.9286508795188,"Reparations","Whites",-0.0645385211375711
99.9285346156269,"Reparations","Whites",-0.0645385211375711
99.9282780968812,"Reparations","Whites",-0.0645385211375711
99.9281378420274,"Reparations","Whites",-0.0645385211375711
99.9261281376095,"Reparations","Whites",-0.0645385211375711
99.9253548904551,"Reparations","Whites",-0.0645385211375711
99.9251721900535,"Reparations","Whites",-0.0645385211375711
99.9236995140889,"Reparations","Whites",-0.0645385211375711
99.9235703319867,"Reparations","Whites",-0.0645385211375711
99.9234725226808,"Reparations","Whites",-0.0645385211375711
99.923151412884,"Reparations","Whites",-0.0645385211375711
99.9229650215652,"Reparations","Whites",-0.0645385211375729
99.9228782850109,"Reparations","Whites",-0.0645385211375711
99.9226494481442,"Reparations","Whites",-0.0645385211375711
99.9225055023732,"Reparations","Whites",-0.0645385211375711
99.92231172922,"Reparations","Whites",-0.0645385211375711
99.9221991562453,"Reparations","Whites",-0.0645385211375711
99.9220902741877,"Reparations","Whites",-0.0645385211375711
99.9219943103404,"Reparations","Whites",-0.0645385211375711
99.9218392918178,"Reparations","Whites",-0.0645385211375711
99.9216030731167,"Reparations","Whites",-0.0645385211375729
99.9213576271226,"Reparations","Whites",-0.0645385211375711
99.9211047992941,"Reparations","Whites",-0.0645385211375711
99.9170392539933,"Reparations","Whites",-0.0645385211375711
99.9169783538594,"Reparations","Whites",-0.0645385211375711
99.9169008445981,"Reparations","Whites",-0.0645385211375711
99.9167864261648,"Reparations","Whites",-0.0645385211375729
99.91633059789,"Reparations","Whites",-0.0645385211375729
99.9160482427239,"Reparations","Whites",-0.0645385211375711
99.9159375152077,"Reparations","Whites",-0.0645385211375711
99.9155425870668,"Reparations","Whites",-0.0645385211375711
99.9153967958373,"Reparations","Whites",-0.0645385211375711
99.9137469558468,"Reparations","Whites",-0.0645385211375711
99.9126249170166,"Reparations","Whites",-0.0645385211375711
99.9119384064166,"Reparations","Whites",-0.0645385211375711
99.9115176418553,"Reparations","Whites",-0.0645385211375711
99.9113755415429,"Reparations","Whites",-0.0645385211375711
99.9108551222171,"Reparations","Whites",-0.0645385211375711
99.9105598488407,"Reparations","Whites",-0.0645385211375711
99.9092901733223,"Reparations","Whites",-0.0645385211375711
99.9091111638379,"Reparations","Whites",-0.0645385211375711
99.9089782908186,"Reparations","Whites",-0.0645385211375711
99.907570205905,"Reparations","Whites",-0.0645385211375711
99.904015852637,"Reparations","Whites",-0.0645385211375711
99.9038792887005,"Reparations","Whites",-0.0645385211375711
99.9031521780112,"Reparations","Whites",-0.0645385211375729
99.9030968142531,"Reparations","Whites",-0.0645385211375711
99.9028163045456,"Reparations","Whites",-0.0645385211375711
99.9019655481299,"Reparations","Whites",-0.0645385211375711
99.9017976113971,"Reparations","Whites",-0.0645385211375711
99.9014543560971,"Reparations","Whites",-0.0645385211375711
99.9004135174454,"Reparations","Whites",-0.0645385211375711
99.8999613800878,"Reparations","Whites",-0.0645385211375711
99.8991881329335,"Reparations","Whites",-0.0645385211375729
99.8958017163983,"Reparations","Whites",-0.0645385211375711
99.8956762252134,"Reparations","Whites",-0.0645385211375711
99.89556180678,"Reparations","Whites",-0.0645385211375711
99.8954510792639,"Reparations","Whites",-0.0645385211375711
99.8944305406568,"Reparations","Whites",-0.0645385211375711
99.894063294395,"Reparations","Whites",-0.0645385211375711
99.8939728669234,"Reparations","Whites",-0.0645385211375711
99.8935096568143,"Reparations","Whites",-0.0645385211375711
99.8930593649153,"Reparations","Whites",-0.0645385211375711
99.8925278728379,"Reparations","Whites",-0.0645385211375711
99.8924466726594,"Reparations","Whites",-0.0645385211375711
99.8913781521286,"Reparations","Whites",-0.0645385211375711
99.891149315262,"Reparations","Whites",-0.0645385211375711
99.8899553035463,"Reparations","Whites",-0.0645385211375711
99.8893795204624,"Reparations","Whites",-0.0645385211375711
99.8892337292328,"Reparations","Whites",-0.0645385211375711
99.88889416485,"Reparations","Whites",-0.0645385211375711
99.8886468733973,"Reparations","Whites",-0.0645385211375711
99.887748135058,"Reparations","Whites",-0.0645385211375711
99.8872941522418,"Reparations","Whites",-0.0645385211375711
99.8861388951568,"Reparations","Whites",-0.0645385211375711
99.8861130587363,"Reparations","Whites",-0.0645385211375711
99.884717892033,"Reparations","Whites",-0.0645385211375711
99.8846477646061,"Reparations","Whites",-0.0645385211375711
99.8845407280072,"Reparations","Whites",-0.0645385211375711
99.8844613732873,"Reparations","Whites",-0.0645385211375711
99.8836161532475,"Reparations","Whites",-0.0645385211375711
99.8832046159792,"Reparations","Whites",-0.0645385211375711
99.8807962925032,"Reparations","Whites",-0.0645385211375711
99.8806911013629,"Reparations","Whites",-0.0645385211375711
99.8803663006489,"Reparations","Whites",-0.0645385211375711
99.8799695270494,"Reparations","Whites",-0.0645385211375711
99.879808972151,"Reparations","Whites",-0.0645385211375711
99.8782347959632,"Reparations","Whites",-0.0645385211375711
99.8771865754771,"Reparations","Whites",-0.0645385211375711
99.8769337476486,"Reparations","Whites",-0.0645385211375711
99.8758356997803,"Reparations","Whites",-0.0645385211375711
99.8753614169195,"Reparations","Whites",-0.0645385211375711
99.8750882890464,"Reparations","Whites",-0.0645385211375711
99.8744700604146,"Reparations","Whites",-0.0645385211375711
99.8743704056501,"Reparations","Whites",-0.0645385211375711
99.87427813272,"Reparations","Whites",-0.0645385211375711
99.8737558679355,"Reparations","Whites",-0.0645385211375711
99.8728128385898,"Reparations","Whites",-0.0645385211375711
99.8727205656596,"Reparations","Whites",-0.0645385211375711
99.8721078734037,"Reparations","Whites",-0.0645385211375711
99.8719713094671,"Reparations","Whites",-0.0645385211375711
99.8712331260262,"Reparations","Whites",-0.0645385211375711
99.8709784527391,"Reparations","Whites",-0.0645385211375711
99.870867725223,"Reparations","Whites",-0.0645385211375711
99.8707551522482,"Reparations","Whites",-0.0645385211375711
99.8706388883563,"Reparations","Whites",-0.0645385211375711
99.8605368479674,"Reparations","Whites",-0.0645385211375729
99.8604574932475,"Reparations","Whites",-0.0645385211375711
99.8603283111454,"Reparations","Whites",-0.0645385211375711
99.8602674110115,"Reparations","Whites",-0.0645385211375711
99.8569234400242,"Reparations","Whites",-0.0645385211375711
99.8565580392209,"Reparations","Whites",-0.0645385211375711
99.856297829558,"Reparations","Whites",-0.0645385211375711
99.8561963293348,"Reparations","Whites",-0.0645385211375711
99.856107747322,"Reparations","Whites",-0.0645385211375711
99.8544837437519,"Reparations","Whites",-0.0645385211375711
99.854349025274,"Reparations","Whites",-0.0645385211375711
99.8535388689476,"Reparations","Whites",-0.0645385211375729
99.8534041504696,"Reparations","Whites",-0.0645385211375711
99.8533044957051,"Reparations","Whites",-0.0645385211375711
99.8525460122196,"Reparations","Whites",-0.0645385211375711
99.8524039119072,"Reparations","Whites",-0.0645385211375711
99.8518595016195,"Reparations","Whites",-0.0645385211375711
99.8515845282878,"Reparations","Whites",-0.0645385211375711
99.8508887903947,"Reparations","Whites",-0.0645385211375711
99.8503572983173,"Reparations","Whites",-0.0645385211375711
99.8502299616737,"Reparations","Whites",-0.0645385211375711
99.8499014700425,"Reparations","Whites",-0.0645385211375711
99.849857179036,"Reparations","Whites",-0.0645385211375729
99.8496560240484,"Reparations","Whites",-0.0645385211375711
99.8490839318817,"Reparations","Whites",-0.0645385211375711
99.8488938496456,"Reparations","Whites",-0.0645385211375711
99.8462732984304,"Reparations","Whites",-0.0645385211375729
99.8461367344939,"Reparations","Whites",-0.0645385211375711
99.8453634873395,"Reparations","Whites",-0.0645385211375711
99.8449150408991,"Reparations","Whites",-0.0645385211375711
99.8447526405421,"Reparations","Whites",-0.0645385211375711
99.8442580576367,"Reparations","Whites",-0.0645385211375711
99.8442119211717,"Reparations","Whites",-0.0645385211375711
99.844001538891,"Reparations","Whites",-0.0645385211375711
99.8438908113749,"Reparations","Whites",-0.0645385211375711
99.8425749993915,"Reparations","Whites",-0.0645385211375729
99.8413256239177,"Reparations","Whites",-0.0645385211375711
99.841213050943,"Reparations","Whites",-0.0645385211375711
99.8410986325096,"Reparations","Whites",-0.0645385211375711
99.8407369226236,"Reparations","Whites",-0.0645385211375711
99.8404877857123,"Reparations","Whites",-0.0645385211375711
99.8402257305908,"Reparations","Whites",-0.0645385211375711
99.8390760098815,"Reparations","Whites",-0.0645385211375711
99.8363797948636,"Reparations","Whites",-0.0645385211375711
99.8361804853346,"Reparations","Whites",-0.0645385211375711
99.8360586850668,"Reparations","Whites",-0.0645385211375711
99.8358224663657,"Reparations","Whites",-0.0645385211375711
99.8324102134101,"Reparations","Whites",-0.0645385211375711
99.8322921040596,"Reparations","Whites",-0.0645385211375711
99.8294833160669,"Reparations","Whites",-0.0645385211375711
99.8287598962948,"Reparations","Whites",-0.0645385211375711
99.8287156052884,"Reparations","Whites",-0.0645385211375711
99.8284590865427,"Reparations","Whites",-0.0645385211375729
99.8282800770582,"Reparations","Whites",-0.0645385211375711
99.828113985784,"Reparations","Whites",-0.0645385211375711
99.827255847534,"Reparations","Whites",-0.0645385211375711
99.8269144376926,"Reparations","Whites",-0.0645385211375711
99.8245965416881,"Reparations","Whites",-0.0645385211375711
99.8244747414203,"Reparations","Whites",-0.0645385211375711
99.8241370224961,"Reparations","Whites",-0.0645385211375711
99.8239284856741,"Reparations","Whites",-0.0645385211375711
99.822699410245,"Reparations","Whites",-0.0645385211375711
99.8226440464869,"Reparations","Whites",-0.0645385211375711
99.8214666438986,"Reparations","Whites",-0.0645385211375711
99.8213171617518,"Reparations","Whites",-0.0645385211375711
99.8212304251975,"Reparations","Whites",-0.0645385211375729
99.8194956941114,"Reparations","Whites",-0.0645385211375711
99.8193499028818,"Reparations","Whites",-0.0645385211375711
99.8167902518005,"Reparations","Whites",-0.0645385211375711
99.8166555333225,"Reparations","Whites",-0.0645385211375711
99.8159007407542,"Reparations","Whites",-0.0645385211375711
99.8158176951171,"Reparations","Whites",-0.0645385211375711
99.8156903584735,"Reparations","Whites",-0.0645385211375711
99.8154209215176,"Reparations","Whites",-0.0645385211375711
99.8140017638524,"Reparations","Whites",-0.0645385211375711
99.813804299782,"Reparations","Whites",-0.0645385211375711
99.8133669260932,"Reparations","Whites",-0.0645385211375711
99.8130328980862,"Reparations","Whites",-0.0645385211375711
99.8128095975953,"Reparations","Whites",-0.0645385211375711
99.8125456970152,"Reparations","Whites",-0.0645385211375729
99.8060755191556,"Reparations","Whites",-0.0645385211375729
99.8059518734293,"Reparations","Whites",-0.0645385211375711
99.8058965096712,"Reparations","Whites",-0.0645385211375711
99.8057728639449,"Reparations","Whites",-0.0645385211375711
99.805531108868,"Reparations","Whites",-0.0645385211375711
99.7997566689015,"Reparations","Whites",-0.0645385211375711
99.7996182595063,"Reparations","Whites",-0.0645385211375711
99.7993008406267,"Reparations","Whites",-0.0645385211375711
99.7992565496202,"Reparations","Whites",-0.0645385211375711
99.7984205568734,"Reparations","Whites",-0.0645385211375729
99.798260001975,"Reparations","Whites",-0.0645385211375711
99.7980145559809,"Reparations","Whites",-0.0645385211375711
99.7978503101653,"Reparations","Whites",-0.0645385211375711
99.7977783372798,"Reparations","Whites",-0.0645385211375711
99.7966304620292,"Reparations","Whites",-0.0645385211375711
99.7960583698625,"Reparations","Whites",-0.0645385211375711
99.7958498330404,"Reparations","Whites",-0.0645385211375729
99.7956320689254,"Reparations","Whites",-0.0645385211375711
99.793740473858,"Reparations","Whites",-0.0645385211375729
99.7936537373037,"Reparations","Whites",-0.0645385211375711
99.7935743825838,"Reparations","Whites",-0.0645385211375711
99.7928158990983,"Reparations","Whites",-0.0645385211375711
99.7923268525687,"Reparations","Whites",-0.0645385211375711
99.7922087432181,"Reparations","Whites",-0.0645385211375711
99.7916606420133,"Reparations","Whites",-0.0645385211375711
99.786052293321,"Reparations","Whites",-0.0645385211375711
99.7859895477285,"Reparations","Whites",-0.0645385211375711
99.785773629072,"Reparations","Whites",-0.0645385211375711
99.7850151455865,"Reparations","Whites",-0.0645385211375711
99.7849191817392,"Reparations","Whites",-0.0645385211375711
99.7847918450956,"Reparations","Whites",-0.0645385211375711
99.7842345165977,"Reparations","Whites",-0.0645385211375711
99.7840333616101,"Reparations","Whites",-0.0645385211375711
99.7831032504745,"Reparations","Whites",-0.0645385211375711
99.7830109775444,"Reparations","Whites",-0.0645385211375711
99.7829722229138,"Reparations","Whites",-0.0645385211375711
99.7829390046589,"Reparations","Whites",-0.0645385211375711
99.78283196806,"Reparations","Whites",-0.0645385211375729
99.782651113117,"Reparations","Whites",-0.0645385211375711
99.782525621932,"Reparations","Whites",-0.0645385211375711
99.7251244775668,"Reparations","Whites",-0.0645385211375711
99.7249417771652,"Reparations","Whites",-0.0645385211375711
99.7242718756926,"Reparations","Whites",-0.0645385211375711
99.7241500754248,"Reparations","Whites",-0.0645385211375711
99.7239895205264,"Reparations","Whites",-0.0645385211375711
99.7230815548941,"Reparations","Whites",-0.0645385211375711
99.7229671364608,"Reparations","Whites",-0.0645385211375711
99.7227549087215,"Reparations","Whites",-0.0645385211375729
99.7225279173134,"Reparations","Whites",-0.0645385211375711
99.7211198323999,"Reparations","Whites",-0.0645385211375711
99.7209500502085,"Reparations","Whites",-0.0645385211375711
99.7205735766536,"Reparations","Whites",-0.0645385211375711
99.7204776128063,"Reparations","Whites",-0.0645385211375711
99.7193278920971,"Reparations","Whites",-0.0645385211375711
99.7179880891518,"Reparations","Whites",-0.0645385211375711
99.7178773616357,"Reparations","Whites",-0.0645385211375729
99.7173938514819,"Reparations","Whites",-0.0645385211375711
99.7167387136781,"Reparations","Whites",-0.0645385211375711
99.7166482862066,"Reparations","Whites",-0.0645385211375729
99.715843666256,"Reparations","Whites",-0.0645385211375711
99.7137767526214,"Reparations","Whites",-0.0645385211375711
99.7137029342773,"Reparations","Whites",-0.0645385211375711
99.712289312988,"Reparations","Whites",-0.0645385211375711
99.7121804309305,"Reparations","Whites",-0.0645385211375711
99.7120401760767,"Reparations","Whites",-0.0645385211375711
99.7118408665476,"Reparations","Whites",-0.0645385211375711
99.7099954079454,"Reparations","Whites",-0.0645385211375711
99.7098163984609,"Reparations","Whites",-0.0645385211375711
99.7095672615496,"Reparations","Whites",-0.0645385211375711
99.7094362339889,"Reparations","Whites",-0.0645385211375711
99.7054463524907,"Reparations","Whites",-0.0645385211375729
99.7052747248407,"Reparations","Whites",-0.0645385211375711
99.7031026200659,"Reparations","Whites",-0.0645385211375711
99.7029863561739,"Reparations","Whites",-0.0645385211375711
99.701454625534,"Reparations","Whites",-0.0645385211375711
99.7012165613743,"Reparations","Whites",-0.0645385211375711
99.7010467791829,"Reparations","Whites",-0.0645385211375711
99.7007238239275,"Reparations","Whites",-0.0645385211375711
99.7005927963668,"Reparations","Whites",-0.0645385211375711
99.7003584231243,"Reparations","Whites",-0.0645385211375711
99.6999671859006,"Reparations","Whites",-0.0645385211375711
99.6968760427418,"Reparations","Whites",-0.0645385211375711
99.6968243699009,"Reparations","Whites",-0.0645385211375711
99.6966693513783,"Reparations","Whites",-0.0645385211375711
99.6965881511998,"Reparations","Whites",-0.0645385211375711
99.6961839957659,"Reparations","Whites",-0.0645385211375711
99.6960972592116,"Reparations","Whites",-0.0645385211375711
99.6941207730486,"Reparations","Whites",-0.0645385211375711
99.693974981819,"Reparations","Whites",-0.0645385211375711
99.6938513360926,"Reparations","Whites",-0.0645385211375711
99.6928326429442,"Reparations","Whites",-0.0645385211375711
99.6926979244662,"Reparations","Whites",-0.0645385211375711
99.6910093298451,"Reparations","Whites",-0.0645385211375711
99.686847820697,"Reparations","Whites",-0.0645385211375729
99.6867500113911,"Reparations","Whites",-0.0645385211375711
99.6866337474992,"Reparations","Whites",-0.0645385211375711
99.6857700728733,"Reparations","Whites",-0.0645385211375711
99.6856445816883,"Reparations","Whites",-0.0645385211375711
99.6854747994969,"Reparations","Whites",-0.0645385211375711
99.6829908122183,"Reparations","Whites",-0.0645385211375711
99.6827269116381,"Reparations","Whites",-0.0645385211375711
99.6826217204978,"Reparations","Whites",-0.0645385211375711
99.6824925383956,"Reparations","Whites",-0.0645385211375711
99.6817156003241,"Reparations","Whites",-0.0645385211375711
99.6813594268138,"Reparations","Whites",-0.0645385211375711
99.6811859537052,"Reparations","Whites",-0.0645385211375711
99.678068974126,"Reparations","Whites",-0.0645385211375711
99.6779305647308,"Reparations","Whites",-0.0645385211375711
99.6776925005711,"Reparations","Whites",-0.0645385211375711
99.6773640089399,"Reparations","Whites",-0.0645385211375711
99.6741972019784,"Reparations","Whites",-0.0645385211375711
99.6738871649332,"Reparations","Whites",-0.0645385211375711
99.6736527916907,"Reparations","Whites",-0.0645385211375711
99.6733556728558,"Reparations","Whites",-0.0645385211375711
99.6732357180466,"Reparations","Whites",-0.0645385211375711
99.6728149534853,"Reparations","Whites",-0.0645385211375711
99.6725270619434,"Reparations","Whites",-0.0645385211375711
99.6723812707138,"Reparations","Whites",-0.0645385211375711
99.6721653520573,"Reparations","Whites",-0.0645385211375711
99.6719992607831,"Reparations","Whites",-0.0645385211375711
99.6708550764497,"Reparations","Whites",-0.0645385211375711
99.670816321819,"Reparations","Whites",-0.0645385211375711
99.6706243941244,"Reparations","Whites",-0.0645385211375711
99.6700799838367,"Reparations","Whites",-0.0645385211375711
99.6695614099695,"Reparations","Whites",-0.0645385211375711
99.6685943896619,"Reparations","Whites",-0.0645385211375711
99.6683544800436,"Reparations","Whites",-0.0645385211375729
99.6682585161963,"Reparations","Whites",-0.0645385211375711
99.6681551705146,"Reparations","Whites",-0.0645385211375711
99.6678506698452,"Reparations","Whites",-0.0645385211375711
99.6664628849763,"Reparations","Whites",-0.0645385211375711
99.6662746481988,"Reparations","Whites",-0.0645385211375711
99.6662008298548,"Reparations","Whites",-0.0645385211375711
99.6660993296316,"Reparations","Whites",-0.0645385211375711
99.6659406201918,"Reparations","Whites",-0.0645385211375711
99.6653685280251,"Reparations","Whites",-0.0645385211375711
99.6650492636869,"Reparations","Whites",-0.0645385211375711
99.6648831724127,"Reparations","Whites",-0.0645385211375711
99.6646930901767,"Reparations","Whites",-0.0645385211375711
99.6413867934886,"Reparations","Whites",-0.0645385211375711
99.641087829195,"Reparations","Whites",-0.0645385211375711
99.6402555273654,"Reparations","Whites",-0.0645385211375711
99.6400414541675,"Reparations","Whites",-0.0645385211375711
99.63993257211,"Reparations","Whites",-0.0645385211375711
99.6396520624024,"Reparations","Whites",-0.0645385211375711
99.6084896484444,"Reparations","Whites",-0.0645385211375711
99.6077994469271,"Reparations","Whites",-0.0645385211375711
99.6074377370411,"Reparations","Whites",-0.0645385211375729
99.605893088191,"Reparations","Whites",-0.0645385211375711
99.6056513331141,"Reparations","Whites",-0.0645385211375711
99.605549832891,"Reparations","Whites",-0.0645385211375711
99.6047599766092,"Reparations","Whites",-0.0645385211375711
99.6046880037237,"Reparations","Whites",-0.0645385211375711
99.6044757759844,"Reparations","Whites",-0.0645385211375711
99.5996665108669,"Reparations","Whites",-0.0645385211375711
99.599541019682,"Reparations","Whites",-0.0645385211375711
99.5986072176292,"Reparations","Whites",-0.0645385211375711
99.597819206806,"Reparations","Whites",-0.0645385211375711
99.5974925606334,"Reparations","Whites",-0.0645385211375711
99.597313551149,"Reparations","Whites",-0.0645385211375711
99.5963409944656,"Reparations","Whites",-0.0645385211375711
99.5947834274053,"Reparations","Whites",-0.0645385211375711
